iter	Passed	Remaining
677	10581	5025
678	10595	5008
679	10611	4993
680	10624	4976
681	10641	4962
682	10659	4947
683	10674	4931
684	10687	4914
685	10702	4898
686	10715	4882
687	10727	4864
688	10741	4848
689	10755	4832
690	10772	4817
691	10787	4801
692	10805	4786
693	10819	4770
694	10828	4751
695	10841	4735
696	10856	4719
697	10869	4702
698	10882	4686
699	10896	4670
700	10910	4653
701	10924	4637
702	10937	4620
703	10948	4603
704	10962	4587
705	10975	4570
706	10989	4554
707	11002	4537
708	11021	4523
709	11038	4508
710	11050	4491
711	11064	4475
712	11079	4459
713	11109	4449
714	11140	4440
715	11153	4423
716	11166	4407
717	11180	4391
718	11198	4376
719	11212	4360
720	11226	4344
721	11242	4328
722	11257	4312
723	11270	4296
724	11285	4280
725	11299	4264
726	11313	4248
727	11327	4232
728	11341	4215
729	11354	4199
730	11368	4183
731	11381	4167
732	11395	4150
733	11407	4134
734	11423	4118
735	11439	4103
736	11453	4087
737	11467	4071
738	11481	4055
739	11496	4039
740	11510	4023
741	11523	4006
742	11549	3994
743	11578	3983
744	11599	3970
745	11612	3953
746	11625	3937
747	11643	3922
748	11657	3906
749	11670	3890
750	11684	3874
751	11699	3858
752	11712	3841
753	11729	3826
754	11742	3810
755	11755	3794
756	11769	3778
757	11783	3761
758	11798	3746
759	11814	3730
760	11827	3714
761	11844	3699
762	11857	3683
763	11871	3667
764	11885	3651
765	11899	3635
766	11914	3619
767	11928	3603
768	11945	3588
769	11959	3572
770	11974	3556
771	11987	3540
772	12002	3524
773	12018	3509
774	12031	3493
775	12048	3477
776	12063	3462
777	12076	3446
778	12090	3430
779	12106	3414
780	12142	3404
781	12169	3392
782	12184	3376
783	12201	3361
784	12215	3345
785	12229	3329
786	12243	3313
787	12257	3297
788	12271	3281
789	12284	3265
790	12298	3249
791	12311	3233
792	12326	3217
793	12339	3201
794	12353	3185
795	12369	3170
796	12383	3154
797	12397	3138
798	12412	3122
799	12427	3106
800	12440	3090
801	12454	3074
802	12468	3058
803	12485	3043
804	12499	3027
805	12512	3011
806	12525	2995
807	12540	2979
808	12557	2964
809	12582	2951
810	12613	2939
811	12631	2924
812	12644	2908
813	12662	2893
814	12675	2877
815	12690	2861
816	12704	2845
817	12719	2829
818	12732	2813
819	12746	2797
820	12759	2781
821	12774	2766
822	12792	2751
823	12806	2735
824	12820	2719
825	12834	2703
826	12848	2687
827	12866	2672
828	12882	2657
829	12897	2641
830	12911	2625
831	12925	2609
832	12939	2594
833	12952	2578
834	12965	2562
835	12979	2546
836	12994	2530
837	13011	2515
838	13026	2499
839	13040	2483
840	13054	2468
841	13070	2452
842	13088	2437
843	13102	2421
844	13116	2406
845	13130	2390
846	13152	2375
847	13203	2366
848	13222	2351
849	13236	2335
850	13249	2319
851	13263	2304
852	13276	2287
853	13289	2271
854	13303	2256
855	13318	2240
856	13331	2224
857	13345	2208
858	13360	2193
859	13373	2177
860	13393	2162
861	13409	2146
862	13423	2131
863	13437	2115
864	13449	2099
865	13463	2083
866	13478	2067
867	13492	2051
868	13507	2036
869	13524	2020
870	13540	2005
871	13553	1989
872	13567	1973
873	13582	1958
874	13606	1943
875	13633	1929
876	13673	1917
877	13689	1902
878	13703	1886
879	13715	1870
880	13729	1854
881	13743	1838
882	13756	1822
883	13771	1807
884	13784	1791
885	13796	1775
886	13810	1759
887	13827	1744
888	13839	1728
889	13854	1712
890	13868	1696
891	13882	1680
892	13896	1665
893	13911	1649
894	13930	1634
895	13943	1618
896	13959	1602
897	13973	1587
898	13989	1571
899	14005	1556
900	14019	1540
901	14033	1524
902	14050	1509
903	14065	1493
904	14078	1477
905	14095	1462
906	14108	1446
907	14123	1430
908	14137	1415
909	14150	1399
910	14164	1383
911	14200	1370
912	14233	1356
913	14248	1340
914	14262	1324
915	14277	1309
916	14292	1293
917	14309	1278
918	14324	1262
919	14338	1246
920	14353	1231
921	14365	1215
922	14384	1199
923	14399	1184
924	14413	1168
925	14427	1152
926	14441	1137
927	14456	1121
928	14470	1105
929	14484	1090
930	14498	1074
931	14512	1058
932	14525	1043
933	14539	1027
934	14553	1011
935	14565	995
936	14579	980
937	14597	964
938	14612	949
939	14624	933
940	14653	918
941	14678	903
942	14694	888
943	14709	872
944	14723	856
945	14737	841
946	14755	825
947	14773	810
948	14786	794
949	14800	778
950	14815	763
951	14830	747
952	14845	732
953	14860	716
954	14874	700
955	14888	685
956	14902	669
957	14914	653
958	14931	638
959	14946	622
960	14957	607
961	14973	591
962	14991	575
963	15005	560
964	15018	544
965	15036	529
966	15049	513
967	15063	497
968	15078	482
969	15091	466
970	15105	451
971	15119	435
972	15132	419
973	15146	404
974	15163	388
975	15176	373
976	15189	357
977	15204	342
978	15262	327
979	15277	311
980	15291	296
981	15306	280
982	15320	264
983	15334	249
984	15348	233
985	15365	218
986	15380	202
987	15396	187
988	15410	171
989	15426	155
990	15443	140
991	15458	124
992	15475	109
993	15489	93
994	15503	77
995	15516	62
996	15526	46
997	15542	31
998	15555	15
999	15569	0
